unitid,efcstate,line,"xefres01",efres01,"xefres02",efres02
"100663","37","37",10,"1",10,"1"
"100663","39","39",10,"2",10,"2"
"100663","41","41",10,"1",10,"1"
"100663","42","42",10,"2",10,"1"
"100663","47","47",10,"15",10,"13"
"100663","48","48",10,"9",10,"9"
"100663","51","51",10,"6",10,"5"
"100663","53","53",10,"1",10,"1"
"100663","58","999",10,"1597",10,"1440"
"100663","90","90",10,"31",10,"20"
"100663","99","99",10,"1628",10,"1460"
"100690","1","1",10,"5",10,"0"
"100690","12","12",10,"1",10,"0"
"100690","17","17",10,"1",10,"0"
"100690","36","36",10,"1",10,"0"
"100690","47","47",10,"1",10,"0"
"100690","48","48",10,"2",10,"0"
"100690","51","51",10,"2",10,"0"
"100690","58","999",10,"13",10,"0"
"100690","99","99",10,"13",10,"0"
"100706","1","1",10,"559",10,"509"
"100706","4","4",10,"1",10,"1"
"100706","5","5",10,"1",10,"1"
"100706","6","6",10,"1",10,"1"
"100706","9","9",10,"1",10,"1"
"100706","13","13",10,"2",10,"2"
"100706","17","17",10,"6",10,"5"
"100706","18","18",10,"4",10,"4"
"100706","21","21",10,"8",10,"8"
"100706","23","23",10,"1",10,"1"
"100706","24","24",10,"3",10,"3"
"100706","26","26",10,"1",10,"1"
"100706","28","28",10,"3",10,"3"
"100706","29","29",10,"3",10,"2"
"100706","36","36",10,"1",10,"1"
"100706","37","37",10,"6",10,"6"
"100706","39","39",10,"1",10,"1"
"100706","41","41",10,"1",10,"1"
"100706","42","42",10,"2",10,"2"
"100706","45","45",10,"1",10,"1"
"100706","47","47",10,"49",10,"46"
"100706","48","48",10,"2",10,"2"
"100706","51","51",10,"2",10,"2"
"100706","53","53",10,"2",10,"2"
"100706","58","999",10,"661",10,"606"
"100706","90","90",10,"18",10,"18"
"100706","98","98",10,"1",10,"0"
"100706","99","99",10,"680",10,"624"
"100724","1","1",10,"618",10,"295"
"100724","5","5",10,"2",10,"0"
"100724","6","6",10,"27",10,"13"
"100724","8","8",10,"2",10,"1"
"100724","9","9",10,"1",10,"1"
"100724","12","12",10,"15",10,"7"
"100724","13","13",10,"49",10,"22"
"100724","15","15",10,"1",10,"1"
"100724","17","17",10,"11",10,"3"
"100724","18","18",10,"2",10,"1"
"100724","22","22",10,"3",10,"2"
"100724","23","23",10,"2",10,"0"
"100724","24","24",10,"3",10,"1"
"100724","26","26",10,"20",10,"12"
"100724","28","28",10,"4",10,"0"
"100724","29","29",10,"3",10,"2"
"100724","31","31",10,"1",10,"0"
"100724","34","34",10,"3",10,"2"
"100724","36","36",10,"3",10,"1"
"100724","39","39",10,"7",10,"0"
"100724","40","40",10,"1",10,"1"
"100724","45","45",10,"1",10,"1"
"100724","47","47",10,"2",10,"1"
"100724","48","48",10,"4",10,"1"
"100724","53","53",10,"1",10,"1"
"100724","57","57",10,"376",10,"166"
"100724","58","999",10,"1162",10,"535"
"100724","90","90",10,"1",10,"0"
"100724","99","99",10,"1163",10,"535"
"100751","1","1",10,"2441",10,"2382"
"100751","2","2",10,"2",10,"2"
"100751","4","4",10,"1",10,"1"
"100751","5","5",10,"8",10,"8"
"100751","6","6",10,"6",10,"5"
"100751","8","8",10,"5",10,"5"
"100751","9","9",10,"3",10,"3"
"100751","12","12",10,"65",10,"64"
"100751","13","13",10,"261",10,"256"
"100751","16","16",10,"1",10,"1"
"100751","17","17",10,"13",10,"13"
"100751","18","18",10,"12",10,"11"
"100751","19","19",10,"2",10,"2"
"100751","20","20",10,"1",10,"1"
"100751","21","21",10,"11",10,"11"
"100751","22","22",10,"67",10,"67"
"100751","24","24",10,"11",10,"11"
"100751","25","25",10,"5",10,"5"
"100751","26","26",10,"7",10,"6"
"100751","27","27",10,"1",10,"1"
"100751","28","28",10,"44",10,"44"
"100751","29","29",10,"12",10,"11"
"100751","31","31",10,"1",10,"1"
"100751","33","33",10,"2",10,"2"
"100751","34","34",10,"8",10,"7"
"100751","36","36",10,"12",10,"12"
"100751","37","37",10,"38",10,"38"
"100751","39","39",10,"14",10,"14"
"100751","40","40",10,"3",10,"2"
"100751","42","42",10,"6",10,"6"
"100751","45","45",10,"22",10,"21"
"100751","47","47",10,"117",10,"116"
"100751","48","48",10,"96",10,"94"
"100751","50","50",10,"1",10,"1"
"100751","51","51",10,"45",10,"45"
"100751","53","53",10,"2",10,"2"
"100751","54","54",10,"1",10,"1"
"100751","55","55",10,"3",10,"3"
"100751","58","999",10,"3350",10,"3275"
"100751","90","90",10,"17",10,"9"
"100751","99","99",10,"3367",10,"3284"
"100760","1","1",10,"470",10,"257"
"100760","4","4",10,"1",10,"0"
"100760","12","12",10,"2",10,"0"
"100760","15","15",10,"1",10,"0"
"100760","33","33",10,"1",10,"0"
"100760","39","39",10,"1",10,"0"
"100760","46","46",10,"1",10,"0"
"100760","48","48",10,"1",10,"0"
"100760","58","999",10,"478",10,"257"
"100760","90","90",10,"3",10,"0"
"100760","98","98",10,"63",10,"0"
"100760","99","99",10,"544",10,"257"
"100830","1","1",10,"661",10,"502"
"100830","12","12",10,"2",10,"2"
"100830","13","13",10,"6",10,"5"
"100830","22","22",10,"1",10,"0"
"100830","42","42",10,"1",10,"1"
"100830","51","51",10,"1",10,"1"
"100830","58","999",10,"672",10,"511"
"100830","98","98",10,"5",10,"0"
"100830","99","99",10,"677",10,"511"
"100858","1","1",10,"2177",10,"2138"
"100858","4","4",10,"3",10,"3"
"100858","5","5",10,"5",10,"5"
"100858","6","6",10,"16",10,"15"
"100858","8","8",10,"6",10,"6"
"100858","9","9",10,"3",10,"3"
"100858","10","10",10,"3",10,"3"
"100858","11","11",10,"1",10,"1"
"100858","12","12",10,"179",10,"178"
"100858","13","13",10,"640",10,"629"
"100858","15","15",10,"1",10,"1"
"100858","16","16",10,"2",10,"2"
"100858","17","17",10,"23",10,"22"
"100858","18","18",10,"8",10,"6"
"100858","19","19",10,"4",10,"3"
"100858","20","20",10,"2",10,"2"
"100858","21","21",10,"19",10,"19"
"100858","22","22",10,"21",10,"20"
"100858","23","23",10,"2",10,"2"
"100858","24","24",10,"18",10,"17"
"100858","25","25",10,"2",10,"2"
"100858","26","26",10,"9",10,"9"
"100858","27","27",10,"4",10,"4"
"100858","28","28",10,"22",10,"22"
"100858","29","29",10,"15",10,"14"
"100858","31","31",10,"2",10,"2"
"100858","32","32",10,"2",10,"2"
"100858","33","33",10,"2",10,"2"
"100858","34","34",10,"16",10,"15"
"100858","36","36",10,"10",10,"10"
"100858","37","37",10,"35",10,"34"
"100858","39","39",10,"22",10,"21"
"100858","40","40",10,"4",10,"4"
"100858","41","41",10,"2",10,"2"
"100858","42","42",10,"9",10,"9"
"100858","45","45",10,"18",10,"16"
"100858","47","47",10,"157",10,"156"
"100858","48","48",10,"68",10,"66"
"100858","49","49",10,"1",10,"1"
"100858","51","51",10,"37",10,"37"
"100858","53","53",10,"3",10,"2"
"100858","54","54",10,"3",10,"3"
"100858","58","999",10,"3576",10,"3508"
"100858","90","90",10,"18",10,"17"
"100858","99","99",10,"3594",10,"3525"
"100919","1","1",10,"161",10,"60"
"100919","47","47",10,"1",10,"1"
"100919","58","999",10,"162",10,"61"
"100919","99","99",10,"162",10,"61"
"100937","1","1",10,"278",10,"0"
"100937","8","8",10,"1",10,"0"
"100937","9","9",10,"1",10,"0"
"100937","12","12",10,"10",10,"0"
"100937","13","13",10,"20",10,"0"
"100937","17","17",10,"1",10,"0"
"100937","18","18",10,"1",10,"0"
"100937","22","22",10,"8",10,"0"
"100937","24","24",10,"2",10,"0"
"100937","27","27",10,"1",10,"0"
"100937","28","28",10,"14",10,"0"
"100937","34","34",10,"1",10,"0"
"100937","39","39",10,"3",10,"0"
"100937","42","42",10,"1",10,"0"
"100937","45","45",10,"2",10,"0"
"100937","47","47",10,"18",10,"0"
"100937","48","48",10,"2",10,"0"
"100937","58","999",10,"364",10,"0"
"100937","90","90",10,"3",10,"0"
"100937","99","99",10,"367",10,"0"
"100973","1","1",10,"120",10,"28"
"100973","58","999",10,"120",10,"28"
"100973","98","98",10,"3",10,"0"
"100973","99","99",10,"123",10,"28"
"101028","1","1",10,"254",10,"164"
"101028","13","13",10,"121",10,"74"
"101028","39","39",10,"1",10,"1"
"101028","58","999",10,"376",10,"239"
"101028","99","99",10,"376",10,"239"
"101073","1","1",10,"221",10,"71"
"101073","5","5",10,"1",10,"0"
"101073","8","8",10,"1",10,"0"
"101073","12","12",10,"6",10,"3"
"101073","17","17",10,"2",10,"1"
"101073","22","22",10,"3",10,"1"
"101073","26","26",10,"4",10,"2"
"101073","28","28",10,"4",10,"2"
"101073","29","29",10,"4",10,"1"
"101073","48","48",10,"1",10,"0"
"101073","49","49",10,"1",10,"1"
"101073","58","999",10,"248",10,"82"
"101073","90","90",10,"7",10,"0"
"101073","99","99",10,"255",10,"82"
"101116","1","1",10,"40",10,"20"
"101116","58","999",10,"40",10,"20"
"101116","99","99",10,"40",10,"20"
"101143","1","1",10,"374",10,"264"
"101143","12","12",10,"17",10,"14"
"101143","13","13",10,"4",10,"4"
"101143","17","17",10,"1",10,"1"
"101143","22","22",10,"2",10,"2"
"101143","37","37",10,"2",10,"0"
"101143","47","47",10,"1",10,"0"
"101143","51","51",10,"1",10,"0"
"101143","58","999",10,"402",10,"285"
"101143","98","98",10,"1",10,"0"
"101143","99","99",10,"403",10,"285"
"101161","1","1",10,"876",10,"648"
"101161","12","12",10,"4",10,"4"
"101161","13","13",10,"6",10,"5"
"101161","22","22",10,"1",10,"1"
"101161","28","28",10,"4",10,"4"
"101161","36","36",10,"1",10,"1"
"101161","47","47",10,"1",10,"1"
"101161","48","48",10,"2",10,"2"
"101161","55","55",10,"1",10,"1"
"101161","57","57",10,"2",10,"2"
"101161","58","999",10,"898",10,"669"
"101161","98","98",10,"2",10,"0"
"101161","99","99",10,"900",10,"669"
"101189","1","1",10,"211",10,"125"
"101189","6","6",10,"1",10,"1"
"101189","8","8",10,"1",10,"1"
"101189","12","12",10,"13",10,"9"
"101189","13","13",10,"13",10,"11"
"101189","21","21",10,"1",10,"1"
"101189","28","28",10,"5",10,"4"
"101189","29","29",10,"1",10,"1"
"101189","39","39",10,"1",10,"1"
"101189","42","42",10,"1",10,"1"
"101189","45","45",10,"1",10,"1"
"101189","47","47",10,"2",10,"2"
"101189","48","48",10,"1",10,"1"
"101189","58","999",10,"252",10,"159"
"101189","98","98",10,"4",10,"0"
"101189","99","99",10,"256",10,"159"
"101231","1","1",10,"202",10,"12"
"101231","58","999",10,"202",10,"12"
"101231","99","99",10,"202",10,"12"
"101240","1","1",10,"1305",10,"784"
"101240","13","13",10,"7",10,"5"
"101240","57","57",10,"74",10,"7"
"101240","58","999",10,"1386",10,"796"
"101240","99","99",10,"1386",10,"796"
"101286","1","1",10,"856",10,"549"
"101286","12","12",10,"8",10,"5"
"101286","13","13",10,"12",10,"6"
"101286","28","28",10,"1",10,"1"
"101286","57","57",10,"5",10,"5"
"101286","58","999",10,"882",10,"566"
"101286","99","99",10,"882",10,"566"
"101295","1","1",10,"711",10,"224"
"101295","12","12",10,"3",10,"2"
"101295","13","13",10,"1",10,"0"
"101295","28","28",10,"1",10,"1"
"101295","30","30",10,"1",10,"0"
"101295","34","34",10,"1",10,"1"
"101295","37","37",10,"1",10,"0"
"101295","45","45",10,"3",10,"0"
"101295","47","47",10,"5",10,"2"
"101295","48","48",10,"3",10,"1"
"101295","58","999",10,"730",10,"231"
"101295","98","98",10,"53",10,"0"
"101295","99","99",10,"783",10,"231"
"101301","1","1",10,"317",10,"215"
"101301","57","57",10,"65",10,"41"
"101301","58","999",10,"382",10,"256"
"101301","99","99",10,"382",10,"256"
"101365","1","1",10,"53",10,"18"
"101365","58","999",10,"53",10,"18"
"101365","99","99",10,"53",10,"18"
"101435","1","1",10,"149",10,"145"
"101435","12","12",10,"25",10,"24"
"101435","13","13",10,"14",10,"14"
"101435","27","27",10,"1",10,"1"
"101435","32","32",10,"1",10,"1"
"101435","37","37",10,"1",10,"1"
"101435","47","47",10,"3",10,"3"
"101435","48","48",10,"1",10,"1"
"101435","58","999",10,"195",10,"190"
"101435","90","90",10,"1",10,"1"
"101435","99","99",10,"196",10,"191"
"101453","5","5",10,"1",10,"0"
"101453","18","18",10,"1",10,"1"
"101453","28","28",10,"2",10,"0"
"101453","58","999",10,"4",10,"1"
"101453","99","99",10,"4",10,"1"
"101462","1","1",10,"186",10,"60"
"101462","47","47",10,"10",10,"5"
"101462","57","57",10,"1",10,"0"
"101462","58","999",10,"197",10,"65"
"101462","99","99",10,"197",10,"65"
"101471","1","1",10,"298",10,"19"
"101471","58","999",10,"298",10,"19"
"101471","98","98",10,"4",10,"0"
"101471","99","99",10,"302",10,"19"
"101480","1","1",10,"816",10,"710"
"101480","6","6",10,"1",10,"1"
"101480","9","9",10,"1",10,"0"
"101480","11","11",10,"1",10,"1"
"101480","12","12",10,"7",10,"6"
"101480","13","13",10,"162",10,"149"
"101480","16","16",10,"1",10,"0"
"101480","17","17",10,"2",10,"0"
"101480","18","18",10,"1",10,"1"
"101480","20","20",10,"1",10,"1"
"101480","21","21",10,"3",10,"3"
"101480","22","22",10,"3",10,"0"
"101480","24","24",10,"1",10,"1"
"101480","25","25",10,"1",10,"1"
"101480","27","27",10,"1",10,"1"
"101480","28","28",10,"1",10,"1"
"101480","29","29",10,"1",10,"1"
"101480","30","30",10,"2",10,"0"
"101480","32","32",10,"1",10,"1"
"101480","36","36",10,"5",10,"4"
"101480","37","37",10,"2",10,"1"
"101480","39","39",10,"2",10,"2"
"101480","42","42",10,"3",10,"3"
"101480","47","47",10,"6",10,"6"
"101480","48","48",10,"5",10,"5"
"101480","51","51",10,"2",10,"1"
"101480","53","53",10,"1",10,"1"
"101480","55","55",10,"1",10,"1"
"101480","58","999",10,"1034",10,"902"
"101480","90","90",10,"23",10,"9"
"101480","99","99",10,"1057",10,"911"
"101499","1","1",10,"321",10,"97"
"101499","12","12",10,"49",10,"29"
"101499","13","13",10,"1",10,"1"
"101499","22","22",10,"3",10,"3"
"101499","42","42",10,"1",10,"1"
"101499","58","999",10,"375",10,"131"
"101499","99","99",10,"375",10,"131"
"101505","1","1",10,"1124",10,"732"
"101505","12","12",10,"1",10,"0"
"101505","13","13",10,"1",10,"0"
"101505","26","26",10,"1",10,"1"
"101505","28","28",10,"4",10,"4"
"101505","40","40",10,"1",10,"0"
"101505","45","45",10,"1",10,"1"
"101505","47","47",10,"1",10,"1"
"101505","51","51",10,"1",10,"1"
"101505","53","53",10,"1",10,"1"
"101505","57","57",10,"1",10,"0"
"101505","58","999",10,"1137",10,"741"
"101505","90","90",10,"33",10,"11"
"101505","99","99",10,"1170",10,"752"
"101514","1","1",10,"1933",10,"1257"
"101514","12","12",10,"1",10,"1"
"101514","17","17",10,"1",10,"1"
"101514","21","21",10,"1",10,"1"
"101514","22","22",10,"1",10,"0"
"101514","47","47",10,"23",10,"13"
"101514","58","999",10,"1960",10,"1273"
"101514","98","98",10,"12",10,"0"
"101514","99","99",10,"1972",10,"1273"
"101541","1","1",10,"61",10,"61"
"101541","12","12",10,"1",10,"1"
"101541","13","13",10,"1",10,"1"
"101541","28","28",10,"1",10,"1"
"101541","37","37",10,"1",10,"1"
"101541","47","47",10,"4",10,"4"
"101541","58","999",10,"69",10,"69"
"101541","99","99",10,"69",10,"69"
"101569","1","1",10,"601",10,"321"
"101569","13","13",10,"1",10,"1"
"101569","57","57",10,"16",10,"6"
"101569","58","999",10,"618",10,"328"
"101569","99","99",10,"618",10,"328"
"101587","1","1",10,"233",10,"210"
"101587","12","12",10,"8",10,"8"
"101587","13","13",10,"3",10,"3"
"101587","28","28",10,"19",10,"17"
"101587","47","47",10,"1",10,"1"
"101587","58","999",10,"264",10,"239"
"101587","99","99",10,"264",10,"239"
"101602","1","1",10,"501",10,"211"
"101602","12","12",10,"25",10,"5"
"101602","13","13",10,"5",10,"3"
"101602","22","22",10,"3",10,"2"
"101602","37","37",10,"1",10,"1"
"101602","45","45",10,"1",10,"0"
"101602","58","999",10,"536",10,"222"
"101602","98","98",10,"3",10,"0"
"101602","99","99",10,"539",10,"222"
"101648","1","1",10,"29",10,"24"
"101648","2","2",10,"1",10,"1"
"101648","4","4",10,"1",10,"1"
"101648","6","6",10,"5",10,"5"
"101648","8","8",10,"2",10,"2"
"101648","9","9",10,"1",10,"1"
"101648","12","12",10,"12",10,"12"
"101648","13","13",10,"5",10,"4"
"101648","17","17",10,"6",10,"6"
"101648","18","18",10,"3",10,"3"
"101648","20","20",10,"1",10,"1"
"101648","21","21",10,"3",10,"3"
"101648","22","22",10,"1",10,"1"
"101648","24","24",10,"2",10,"2"
"101648","26","26",10,"2",10,"2"
"101648","27","27",10,"1",10,"1"
"101648","28","28",10,"2",10,"2"
"101648","36","36",10,"4",10,"4"
"101648","37","37",10,"10",10,"9"
"101648","39","39",10,"3",10,"3"
"101648","40","40",10,"1",10,"1"
"101648","41","41",10,"2",10,"2"
"101648","42","42",10,"3",10,"3"
"101648","47","47",10,"6",10,"6"
"101648","48","48",10,"8",10,"8"
"101648","49","49",10,"1",10,"1"
"101648","50","50",10,"1",10,"1"
"101648","51","51",10,"3",10,"3"
"101648","54","54",10,"2",10,"2"
"101648","55","55",10,"2",10,"2"
"101648","58","999",10,"123",10,"116"
"101648","99","99",10,"123",10,"116"
"101675","1","1",10,"282",10,"282"
"101675","4","4",10,"1",10,"1"
"101675","6","6",10,"4",10,"4"
"101675","11","11",10,"1",10,"1"
"101675","12","12",10,"19",10,"19"
"101675","13","13",10,"55",10,"55"
"101675","17","17",10,"15",10,"15"
"101675","18","18",10,"1",10,"1"
"101675","22","22",10,"28",10,"28"
"101675","26","26",10,"4",10,"4"
"101675","28","28",10,"14",10,"14"
"101675","34","34",10,"2",10,"2"
"101675","39","39",10,"3",10,"3"
"101675","42","42",10,"1",10,"1"
"101675","47","47",10,"4",10,"4"
"101675","48","48",10,"1",10,"1"
"101675","51","51",10,"2",10,"2"
"101675","55","55",10,"1",10,"1"
"101675","57","57",10,"1",10,"1"
"101675","58","999",10,"439",10,"439"
"101675","99","99",10,"439",10,"439"
"101693","1","1",10,"180",10,"147"
"101693","2","2",10,"4",10,"3"
"101693","4","4",10,"2",10,"2"
"101693","6","6",10,"2",10,"1"
"101693","9","9",10,"6",10,"0"
"101693","12","12",10,"7",10,"6"
"101693","13","13",10,"1",10,"1"
"101693","15","15",10,"1",10,"1"
"101693","18","18",10,"1",10,"1"
"101693","20","20",10,"1",10,"1"
"101693","22","22",10,"5",10,"4"
"101693","26","26",10,"1",10,"1"
"101693","28","28",10,"8",10,"6"
"101693","32","32",10,"1",10,"1"
"101693","37","37",10,"2",10,"2"
"101693","47","47",10,"3",10,"3"
"101693","48","48",10,"3",10,"2"
"101693","53","53",10,"4",10,"3"
"101693","57","57",10,"7",10,"4"
"101693","58","999",10,"239",10,"189"
"101693","72","72",10,"2",10,"0"
"101693","89","999",10,"2",10,"0"
"101693","90","90",10,"14",10,"4"
"101693","99","99",10,"255",10,"193"
"101709","1","1",10,"466",10,"444"
"101709","8","8",10,"1",10,"1"
"101709","12","12",10,"3",10,"3"
"101709","13","13",10,"2",10,"2"
"101709","21","21",10,"1",10,"1"
"101709","22","22",10,"1",10,"1"
"101709","26","26",10,"1",10,"1"
"101709","28","28",10,"5",10,"5"
"101709","37","37",10,"3",10,"3"
"101709","47","47",10,"5",10,"5"
"101709","48","48",10,"2",10,"2"
"101709","58","999",10,"490",10,"468"
"101709","90","90",10,"8",10,"5"
"101709","99","99",10,"498",10,"473"
"101736","1","1",10,"908",10,"416"
"101736","8","8",10,"1",10,"0"
"101736","13","13",10,"7",10,"3"
"101736","24","24",10,"4",10,"1"
"101736","28","28",10,"4",10,"0"
"101736","36","36",10,"1",10,"0"
"101736","47","47",10,"14",10,"7"
"101736","51","51",10,"1",10,"0"
"101736","58","999",10,"940",10,"427"
"101736","99","99",10,"940",10,"427"
"101879","1","1",10,"661",10,"366"
"101879","8","8",10,"1",10,"0"
"101879","11","11",10,"1",10,"0"
"101879","12","12",10,"9",10,"3"
"101879","13","13",10,"6",10,"2"
"101879","17","17",10,"1",10,"0"
"101879","23","23",10,"1",10,"0"
"101879","26","26",10,"2",10,"1"
"101879","28","28",10,"21",10,"14"
"101879","33","33",10,"1",10,"0"
"101879","39","39",10,"2",10,"1"
"101879","42","42",10,"1",10,"0"
"101879","47","47",10,"79",10,"51"
"101879","48","48",10,"5",10,"1"
"101879","51","51",10,"1",10,"0"
"101879","54","54",10,"1",10,"0"
"101879","55","55",10,"1",10,"1"
"101879","58","999",10,"794",10,"440"
"101879","90","90",10,"40",10,"30"
"101879","99","99",10,"834",10,"470"
"101897","1","1",10,"406",10,"248"
"101897","47","47",10,"3",10,"2"
"101897","58","999",10,"409",10,"250"
"101897","99","99",10,"409",10,"250"
"101912","1","1",10,"61",10,"0"
"101912","4","4",10,"2",10,"0"
"101912","5","5",10,"1",10,"0"
"101912","6","6",10,"38",10,"0"
"101912","8","8",10,"2",10,"0"
"101912","9","9",10,"3",10,"0"
"101912","10","10",10,"2",10,"0"
"101912","11","11",10,"1",10,"0"
"101912","12","12",10,"38",10,"0"
"101912","13","13",10,"37",10,"0"
"101912","17","17",10,"7",10,"0"
"101912","18","18",10,"6",10,"0"
"101912","20","20",10,"3",10,"0"
"101912","21","21",10,"1",10,"0"
"101912","22","22",10,"3",10,"0"
"101912","24","24",10,"22",10,"0"
"101912","25","25",10,"12",10,"0"
"101912","26","26",10,"25",10,"0"
"101912","27","27",10,"3",10,"0"
"101912","28","28",10,"4",10,"0"
"101912","29","29",10,"13",10,"0"
"101912","31","31",10,"1",10,"0"
"101912","34","34",10,"7",10,"0"
"101912","36","36",10,"34",10,"0"
"101912","37","37",10,"7",10,"0"
"101912","39","39",10,"19",10,"0"
"101912","40","40",10,"3",10,"0"
"101912","41","41",10,"1",10,"0"
"101912","42","42",10,"5",10,"0"
"101912","44","44",10,"1",10,"0"
"101912","45","45",10,"6",10,"0"
"101912","47","47",10,"14",10,"0"
"101912","48","48",10,"16",10,"0"
"101912","51","51",10,"8",10,"0"
"101912","53","53",10,"3",10,"0"
"101912","54","54",10,"2",10,"0"
"101912","55","55",10,"2",10,"0"
"101912","58","999",10,"413",10,"0"
"101912","98","98",10,"24",10,"0"
"101912","99","99",10,"437",10,"0"
"101949","1","1",10,"413",10,"334"
"101949","12","12",10,"12",10,"7"
"101949","13","13",10,"3",10,"1"
"101949","18","18",10,"1",10,"1"
"101949","58","999",10,"429",10,"343"
"101949","99","99",10,"429",10,"343"
"101958","1","1",10,"5",10,"0"
"101958","58","999",10,"5",10,"0"
"101958","99","99",10,"5",10,"0"
"101994","1","1",10,"99",10,"62"
"101994","58","999",10,"99",10,"62"
"101994","99","99",10,"99",10,"62"
"102030","1","1",10,"667",10,"274"
"102030","12","12",10,"4",10,"3"
"102030","13","13",10,"1",10,"1"
"102030","28","28",10,"4",10,"0"
"102030","57","57",10,"2",10,"1"
"102030","58","999",10,"678",10,"279"
"102030","99","99",10,"678",10,"279"
"102049","1","1",10,"260",10,"249"
"102049","4","4",10,"1",10,"1"
"102049","5","5",10,"1",10,"1"
"102049","6","6",10,"3",10,"3"
"102049","9","9",10,"1",10,"1"
"102049","12","12",10,"57",10,"56"
"102049","13","13",10,"123",10,"121"
"102049","15","15",10,"1",10,"1"
"102049","17","17",10,"1",10,"1"
"102049","18","18",10,"19",10,"18"
"102049","21","21",10,"19",10,"19"
"102049","22","22",10,"7",10,"7"
"102049","23","23",10,"1",10,"1"
"102049","24","24",10,"3",10,"3"
"102049","25","25",10,"1",10,"1"
"102049","26","26",10,"1",10,"1"
"102049","28","28",10,"14",10,"14"
"102049","29","29",10,"8",10,"8"
"102049","32","32",10,"1",10,"1"
"102049","34","34",10,"1",10,"1"
"102049","36","36",10,"1",10,"1"
"102049","37","37",10,"12",10,"12"
"102049","39","39",10,"4",10,"4"
"102049","45","45",10,"5",10,"5"
"102049","47","47",10,"93",10,"93"
"102049","48","48",10,"26",10,"26"
"102049","51","51",10,"3",10,"3"
"102049","55","55",10,"1",10,"1"
"102049","58","999",10,"668",10,"653"
"102049","90","90",10,"3",10,"1"
"102049","99","99",10,"671",10,"654"
"102067","1","1",10,"1851",10,"570"
"102067","21","21",10,"1",10,"0"
"102067","28","28",10,"2",10,"0"
"102067","58","999",10,"1854",10,"570"
"102067","98","98",10,"49",10,"0"
"102067","99","99",10,"1903",10,"570"
"102076","1","1",10,"499",10,"381"
"102076","8","8",10,"1",10,"1"
"102076","13","13",10,"3",10,"2"
"102076","22","22",10,"1",10,"0"
"102076","26","26",10,"1",10,"0"
"102076","48","48",10,"1",10,"1"
"102076","58","999",10,"506",10,"385"
"102076","99","99",10,"506",10,"385"
"102094","1","1",10,"1122",10,"876"
"102094","5","5",10,"1",10,"1"
"102094","6","6",10,"1",10,"1"
"102094","12","12",10,"32",10,"29"
"102094","13","13",10,"1",10,"1"
"102094","17","17",10,"1",10,"1"
"102094","18","18",10,"1",10,"1"
"102094","19","19",10,"1",10,"1"
"102094","22","22",10,"4",10,"4"
"102094","26","26",10,"2",10,"2"
"102094","27","27",10,"1",10,"1"
"102094","28","28",10,"93",10,"87"
"102094","29","29",10,"1",10,"1"
"102094","31","31",10,"1",10,"1"
"102094","33","33",10,"1",10,"0"
"102094","34","34",10,"2",10,"2"
