unitid,efcstate,line,"xefres01",efres01,"xefres02",efres02
"100706","90","90",10,"23",10,"15"
"100706","98","98",10,"5",10,"0"
"100706","99","99",10,"660",10,"587"
"100724","1","1",10,"584",10,"584"
"100724","5","5",10,"1",10,"1"
"100724","6","6",10,"22",10,"22"
"100724","8","8",10,"4",10,"4"
"100724","11","11",10,"2",10,"2"
"100724","12","12",10,"30",10,"30"
"100724","13","13",10,"171",10,"170"
"100724","17","17",10,"19",10,"19"
"100724","18","18",10,"1",10,"1"
"100724","20","20",10,"2",10,"2"
"100724","22","22",10,"12",10,"12"
"100724","23","23",10,"1",10,"1"
"100724","24","24",10,"2",10,"2"
"100724","26","26",10,"54",10,"54"
"100724","28","28",10,"5",10,"5"
"100724","29","29",10,"2",10,"2"
"100724","31","31",10,"1",10,"1"
"100724","32","32",10,"3",10,"3"
"100724","34","34",10,"4",10,"4"
"100724","36","36",10,"11",10,"11"
"100724","37","37",10,"4",10,"4"
"100724","39","39",10,"21",10,"21"
"100724","42","42",10,"1",10,"1"
"100724","45","45",10,"3",10,"3"
"100724","47","47",10,"7",10,"7"
"100724","48","48",10,"8",10,"7"
"100724","53","53",10,"1",10,"1"
"100724","55","55",10,"11",10,"11"
"100724","57","57",10,"13",10,"13"
"100724","58","999",10,"1000",10,"998"
"100724","98","98",10,"213",10,"0"
"100724","99","99",10,"1213",10,"998"
"100751","1","1",10,"2592",10,"2542"
"100751","2","2",10,"1",10,"1"
"100751","4","4",10,"2",10,"2"
"100751","5","5",10,"9",10,"9"
"100751","6","6",10,"23",10,"23"
"100751","8","8",10,"8",10,"8"
"100751","9","9",10,"6",10,"6"
"100751","10","10",10,"4",10,"4"
"100751","12","12",10,"102",10,"102"
"100751","13","13",10,"273",10,"270"
"100751","15","15",10,"1",10,"1"
"100751","17","17",10,"16",10,"16"
"100751","18","18",10,"11",10,"11"
"100751","21","21",10,"16",10,"16"
"100751","22","22",10,"59",10,"59"
"100751","24","24",10,"22",10,"22"
"100751","25","25",10,"2",10,"2"
"100751","26","26",10,"13",10,"13"
"100751","27","27",10,"3",10,"3"
"100751","28","28",10,"44",10,"43"
"100751","29","29",10,"10",10,"10"
"100751","31","31",10,"2",10,"2"
"100751","34","34",10,"6",10,"6"
"100751","35","35",10,"3",10,"3"
"100751","36","36",10,"5",10,"5"
"100751","37","37",10,"31",10,"31"
"100751","39","39",10,"21",10,"21"
"100751","40","40",10,"1",10,"1"
"100751","42","42",10,"10",10,"10"
"100751","44","44",10,"1",10,"1"
"100751","45","45",10,"19",10,"19"
"100751","46","46",10,"1",10,"1"
"100751","47","47",10,"149",10,"148"
"100751","48","48",10,"111",10,"111"
"100751","51","51",10,"59",10,"59"
"100751","53","53",10,"3",10,"3"
"100751","54","54",10,"3",10,"3"
"100751","55","55",10,"2",10,"2"
"100751","57","57",10,"1",10,"1"
"100751","58","999",10,"3645",10,"3590"
"100751","60","60",10,"1",10,"1"
"100751","89","999",10,"1",10,"1"
"100751","90","90",10,"6",10,"3"
"100751","98","98",10,"83",10,"0"
"100751","99","99",10,"3735",10,"3594"
"100760","1","1",10,"483",10,"364"
"100760","12","12",10,"1",10,"1"
"100760","13","13",10,"6",10,"6"
"100760","18","18",10,"1",10,"1"
"100760","39","39",10,"1",10,"0"
"100760","58","999",10,"492",10,"372"
"100760","98","98",10,"59",10,"0"
"100760","99","99",10,"551",10,"372"
"100830","98","98",10,"616",13,"0"
"100830","99","99",10,"616",13,"0"
"100858","1","1",10,"2468",10,"2429"
"100858","2","2",10,"4",10,"3"
"100858","4","4",10,"1",10,"1"
"100858","5","5",10,"2",10,"2"
"100858","6","6",10,"15",10,"15"
"100858","8","8",10,"12",10,"12"
"100858","9","9",10,"8",10,"8"
"100858","10","10",10,"2",10,"2"
"100858","12","12",10,"255",10,"252"
"100858","13","13",10,"802",10,"792"
"100858","15","15",10,"2",10,"2"
"100858","17","17",10,"14",10,"14"
"100858","18","18",10,"9",10,"9"
"100858","19","19",10,"1",10,"0"
"100858","20","20",10,"1",10,"1"
"100858","21","21",10,"20",10,"20"
"100858","22","22",10,"26",10,"26"
"100858","24","24",10,"16",10,"16"
"100858","25","25",10,"5",10,"4"
"100858","26","26",10,"10",10,"10"
"100858","27","27",10,"4",10,"4"
"100858","28","28",10,"19",10,"19"
"100858","29","29",10,"15",10,"14"
"100858","30","30",10,"1",10,"1"
"100858","31","31",10,"4",10,"4"
"100858","32","32",10,"1",10,"1"
"100858","34","34",10,"9",10,"9"
"100858","36","36",10,"13",10,"13"
"100858","37","37",10,"48",10,"47"
"100858","39","39",10,"25",10,"24"
"100858","40","40",10,"2",10,"2"
"100858","41","41",10,"2",10,"2"
"100858","42","42",10,"14",10,"14"
"100858","44","44",10,"2",10,"2"
"100858","45","45",10,"43",10,"42"
"100858","46","46",10,"1",10,"1"
"100858","47","47",10,"162",10,"158"
"100858","48","48",10,"77",10,"75"
"100858","49","49",10,"1",10,"1"
"100858","51","51",10,"61",10,"61"
"100858","54","54",10,"2",10,"2"
"100858","55","55",10,"3",10,"3"
"100858","57","57",10,"1",10,"1"
"100858","58","999",10,"4183",10,"4118"
"100858","78","78",10,"1",10,"1"
"100858","89","999",10,"1",10,"1"
"100858","90","90",10,"13",10,"13"
"100858","99","99",10,"4197",10,"4132"
"100937","1","1",10,"225",10,"225"
"100937","4","4",10,"1",10,"1"
"100937","5","5",10,"2",10,"2"
"100937","6","6",10,"1",10,"1"
"100937","8","8",10,"4",10,"4"
"100937","9","9",10,"1",10,"1"
"100937","12","12",10,"7",10,"7"
"100937","13","13",10,"19",10,"19"
"100937","22","22",10,"6",10,"6"
"100937","23","23",10,"2",10,"2"
"100937","24","24",10,"1",10,"1"
"100937","25","25",10,"1",10,"1"
"100937","28","28",10,"7",10,"7"
"100937","30","30",10,"1",10,"1"
"100937","34","34",10,"2",10,"2"
"100937","35","35",10,"1",10,"1"
"100937","37","37",10,"1",10,"1"
"100937","42","42",10,"2",10,"2"
"100937","45","45",10,"2",10,"2"
"100937","47","47",10,"20",10,"20"
"100937","48","48",10,"7",10,"7"
"100937","55","55",10,"1",10,"1"
"100937","58","999",10,"314",10,"314"
"100937","90","90",10,"2",10,"2"
"100937","99","99",10,"316",10,"316"
"101028","1","1",10,"243",10,"152"
"101028","13","13",10,"118",10,"76"
"101028","18","18",10,"1",10,"1"
"101028","58","999",10,"362",10,"229"
"101028","99","99",10,"362",10,"229"
"101073","1","1",10,"183",10,"46"
"101073","9","9",10,"1",10,"0"
"101073","12","12",10,"7",10,"3"
"101073","13","13",10,"25",10,"5"
"101073","22","22",10,"4",10,"0"
"101073","26","26",10,"12",10,"4"
"101073","28","28",10,"1",10,"0"
"101073","29","29",10,"5",10,"2"
"101073","37","37",10,"1",10,"0"
"101073","58","999",10,"239",10,"60"
"101073","90","90",10,"5",10,"0"
"101073","98","98",10,"1",10,"0"
"101073","99","99",10,"245",10,"60"
"101116","1","1",10,"66",10,"0"
"101116","58","999",10,"66",10,"0"
"101116","99","99",10,"66",10,"0"
"101143","1","1",10,"334",10,"286"
"101143","12","12",10,"8",10,"7"
"101143","13","13",10,"4",10,"4"
"101143","36","36",10,"2",10,"2"
"101143","37","37",10,"1",10,"1"
"101143","53","53",10,"1",10,"1"
"101143","58","999",10,"350",10,"301"
"101143","98","98",10,"74",10,"0"
"101143","99","99",10,"424",10,"301"
"101161","1","1",10,"885",10,"662"
"101161","12","12",10,"11",10,"9"
"101161","21","21",10,"1",10,"1"
"101161","22","22",10,"6",10,"6"
"101161","28","28",10,"2",10,"2"
"101161","34","34",10,"1",10,"1"
"101161","45","45",10,"1",10,"1"
"101161","48","48",10,"1",10,"1"
"101161","58","999",10,"908",10,"683"
"101161","99","99",10,"908",10,"683"
"101189","1","1",10,"191",10,"102"
"101189","6","6",10,"1",10,"0"
"101189","12","12",10,"7",10,"0"
"101189","13","13",10,"25",10,"0"
"101189","17","17",10,"1",10,"0"
"101189","28","28",10,"2",10,"0"
"101189","37","37",10,"1",10,"0"
"101189","38","38",10,"1",10,"0"
"101189","40","40",10,"1",10,"0"
"101189","45","45",10,"2",10,"0"
"101189","47","47",10,"2",10,"0"
"101189","48","48",10,"7",10,"0"
"101189","58","999",10,"241",10,"102"
"101189","90","90",10,"1",10,"0"
"101189","99","99",10,"242",10,"102"
"101231","1","1",10,"5",10,"5"
"101231","58","999",10,"5",10,"5"
"101231","98","98",10,"66",10,"0"
"101231","99","99",10,"71",10,"5"
"101240","1","1",10,"1329",10,"925"
"101240","12","12",10,"9",10,"3"
"101240","13","13",10,"10",10,"8"
"101240","17","17",10,"3",10,"2"
"101240","22","22",10,"2",10,"0"
"101240","26","26",10,"2",10,"0"
"101240","28","28",10,"1",10,"0"
"101240","34","34",10,"1",10,"1"
"101240","36","36",10,"4",10,"1"
"101240","37","37",10,"1",10,"0"
"101240","39","39",10,"1",10,"1"
"101240","47","47",10,"3",10,"2"
"101240","48","48",10,"1",10,"0"
"101240","51","51",10,"1",10,"1"
"101240","58","999",10,"1368",10,"944"
"101240","78","78",10,"1",10,"0"
"101240","89","999",10,"1",10,"0"
"101240","90","90",10,"39",10,"3"
"101240","99","99",10,"1408",10,"947"
"101286","1","1",10,"802",10,"520"
"101286","12","12",10,"13",10,"10"
"101286","13","13",10,"15",10,"9"
"101286","22","22",10,"2",10,"1"
"101286","28","28",10,"2",10,"2"
"101286","57","57",10,"3",10,"3"
"101286","58","999",10,"837",10,"545"
"101286","72","72",10,"1",10,"1"
"101286","89","999",10,"1",10,"1"
"101286","99","99",10,"838",10,"546"
"101295","1","1",10,"825",10,"214"
"101295","12","12",10,"4",10,"2"
"101295","13","13",10,"13",10,"3"
"101295","18","18",10,"1",10,"0"
"101295","24","24",10,"2",10,"0"
"101295","39","39",10,"3",10,"0"
"101295","42","42",10,"1",10,"0"
"101295","45","45",10,"1",10,"0"
"101295","47","47",10,"6",10,"3"
"101295","58","999",10,"856",10,"222"
"101295","98","98",10,"47",10,"0"
"101295","99","99",10,"903",10,"222"
"101301","1","1",10,"445",10,"304"
"101301","58","999",10,"445",10,"304"
"101301","99","99",10,"445",10,"304"
"101365","98","98",10,"70",13,"0"
"101365","99","99",10,"70",13,"0"
"101435","1","1",10,"150",10,"150"
"101435","12","12",10,"15",10,"15"
"101435","13","13",10,"8",10,"8"
"101435","21","21",10,"2",10,"2"
"101435","22","22",10,"2",10,"2"
"101435","28","28",10,"1",10,"1"
"101435","37","37",10,"1",10,"1"
"101435","47","47",10,"3",10,"3"
"101435","51","51",10,"2",10,"2"
"101435","58","999",10,"184",10,"184"
"101435","99","99",10,"184",10,"184"
"101453","1","1",10,"5",10,"2"
"101453","21","21",10,"1",10,"0"
"101453","28","28",10,"1",10,"0"
"101453","41","41",10,"1",10,"1"
"101453","45","45",10,"1",10,"1"
"101453","58","999",10,"9",10,"4"
"101453","98","98",10,"1",10,"0"
"101453","99","99",10,"10",10,"4"
"101462","1","1",10,"184",10,"52"
"101462","47","47",10,"3",10,"1"
"101462","57","57",10,"1",10,"0"
"101462","58","999",10,"188",10,"53"
"101462","99","99",10,"188",10,"53"
"101471","1","1",10,"216",10,"12"
"101471","58","999",10,"216",10,"12"
"101471","99","99",10,"216",10,"12"
"101480","1","1",10,"839",10,"748"
"101480","4","4",10,"2",10,"0"
"101480","6","6",10,"2",10,"2"
"101480","9","9",10,"2",10,"2"
"101480","12","12",10,"13",10,"9"
"101480","13","13",10,"226",10,"211"
"101480","17","17",10,"2",10,"1"
"101480","18","18",10,"1",10,"1"
"101480","22","22",10,"1",10,"1"
"101480","24","24",10,"1",10,"1"
"101480","26","26",10,"1",10,"1"
"101480","27","27",10,"1",10,"1"
"101480","28","28",10,"2",10,"2"
"101480","29","29",10,"1",10,"0"
"101480","36","36",10,"2",10,"2"
"101480","37","37",10,"2",10,"0"
"101480","39","39",10,"4",10,"3"
"101480","42","42",10,"1",10,"1"
"101480","45","45",10,"1",10,"1"
"101480","47","47",10,"6",10,"4"
"101480","48","48",10,"1",10,"1"
"101480","51","51",10,"2",10,"2"
"101480","53","53",10,"1",10,"1"
"101480","55","55",10,"1",10,"1"
"101480","58","999",10,"1115",10,"996"
"101480","90","90",10,"36",10,"13"
"101480","99","99",10,"1151",10,"1009"
"101499","1","1",10,"305",10,"116"
"101499","12","12",10,"33",10,"26"
"101499","13","13",10,"1",10,"1"
"101499","22","22",10,"1",10,"1"
"101499","58","999",10,"340",10,"144"
"101499","99","99",10,"340",10,"144"
"101505","1","1",10,"1193",10,"821"
"101505","6","6",10,"1",10,"1"
"101505","13","13",10,"9",10,"9"
"101505","22","22",10,"1",10,"1"
"101505","34","34",10,"2",10,"1"
"101505","39","39",10,"2",10,"2"
"101505","40","40",10,"3",10,"2"
"101505","42","42",10,"1",10,"1"
"101505","47","47",10,"2",10,"0"
"101505","48","48",10,"1",10,"1"
"101505","57","57",10,"1",10,"0"
"101505","58","999",10,"1216",10,"839"
"101505","90","90",10,"44",10,"22"
"101505","99","99",10,"1260",10,"861"
"101514","1","1",10,"1350",10,"489"
"101514","13","13",10,"4",10,"1"
"101514","22","22",10,"1",10,"1"
"101514","40","40",10,"1",10,"0"
"101514","47","47",10,"13",10,"1"
"101514","51","51",10,"1",10,"1"
"101514","58","999",10,"1370",10,"493"
"101514","98","98",10,"86",10,"0"
"101514","99","99",10,"1456",10,"493"
"101541","1","1",10,"59",10,"55"
"101541","12","12",10,"4",10,"4"
"101541","13","13",10,"2",10,"2"
"101541","28","28",10,"6",10,"6"
"101541","47","47",10,"7",10,"7"
"101541","58","999",10,"78",10,"74"
"101541","90","90",10,"1",10,"0"
"101541","99","99",10,"79",10,"74"
"101569","1","1",10,"793",10,"438"
"101569","12","12",10,"3",10,"3"
"101569","13","13",10,"5",10,"4"
"101569","28","28",10,"2",10,"2"
"101569","29","29",10,"2",10,"2"
"101569","44","44",10,"1",10,"1"
"101569","47","47",10,"10",10,"9"
"101569","48","48",10,"2",10,"2"
"101569","57","57",10,"44",10,"26"
"101569","58","999",10,"862",10,"487"
"101569","99","99",10,"862",10,"487"
"101587","1","1",10,"322",10,"289"
"101587","4","4",10,"1",10,"1"
"101587","6","6",10,"1",10,"1"
"101587","12","12",10,"7",10,"7"
"101587","13","13",10,"5",10,"4"
"101587","18","18",10,"1",10,"1"
"101587","22","22",10,"1",10,"1"
"101587","25","25",10,"1",10,"1"
"101587","26","26",10,"1",10,"1"
"101587","28","28",10,"21",10,"21"
"101587","47","47",10,"1",10,"1"
"101587","48","48",10,"1",10,"1"
"101587","51","51",10,"1",10,"1"
"101587","58","999",10,"364",10,"330"
"101587","90","90",10,"2",10,"1"
"101587","99","99",10,"366",10,"331"
"101602","98","98",10,"365",13,"0"
"101602","99","99",10,"365",13,"0"
"101648","1","1",10,"26",10,"26"
"101648","4","4",10,"2",10,"2"
"101648","5","5",10,"1",10,"1"
"101648","6","6",10,"4",10,"4"
"101648","8","8",10,"1",10,"1"
"101648","9","9",10,"1",10,"1"
"101648","12","12",10,"14",10,"14"
"101648","13","13",10,"1",10,"1"
"101648","18","18",10,"1",10,"1"
"101648","22","22",10,"1",10,"1"
"101648","23","23",10,"1",10,"1"
"101648","24","24",10,"2",10,"2"
"101648","26","26",10,"3",10,"3"
"101648","28","28",10,"5",10,"5"
"101648","32","32",10,"1",10,"1"
"101648","34","34",10,"2",10,"2"
"101648","36","36",10,"2",10,"2"
"101648","37","37",10,"4",10,"4"
"101648","39","39",10,"2",10,"2"
"101648","41","41",10,"2",10,"2"
"101648","42","42",10,"4",10,"4"
"101648","45","45",10,"2",10,"2"
"101648","47","47",10,"1",10,"1"
"101648","48","48",10,"7",10,"7"
"101648","51","51",10,"3",10,"3"
"101648","53","53",10,"1",10,"1"
"101648","54","54",10,"1",10,"1"
"101648","58","999",10,"95",10,"95"
"101648","90","90",10,"1",10,"1"
"101648","99","99",10,"96",10,"96"
"101675","1","1",10,"268",10,"212"
"101675","6","6",10,"4",10,"3"
"101675","10","10",10,"1",10,"0"
"101675","12","12",10,"6",10,"4"
"101675","13","13",10,"32",10,"26"
"101675","17","17",10,"17",10,"14"
"101675","18","18",10,"3",10,"3"
"101675","19","19",10,"1",10,"0"
"101675","21","21",10,"1",10,"1"
"101675","22","22",10,"37",10,"24"
"101675","24","24",10,"1",10,"1"
"101675","25","25",10,"2",10,"2"
"101675","26","26",10,"4",10,"3"
"101675","32","32",10,"1",10,"1"
"101675","34","34",10,"1",10,"1"
"101675","39","39",10,"4",10,"4"
"101675","40","40",10,"1",10,"1"
"101675","42","42",10,"1",10,"1"
"101675","45","45",10,"3",10,"2"
"101675","47","47",10,"5",10,"5"
"101675","48","48",10,"1",10,"1"
"101675","57","57",10,"6",10,"5"
"101675","58","999",10,"400",10,"314"
"101675","99","99",10,"400",10,"314"
"101693","98","98",10,"285",13,"0"
"101693","99","99",10,"285",13,"0"
"101709","1","1",10,"471",10,"439"
"101709","4","4",10,"1",10,"1"
"101709","6","6",10,"2",10,"2"
"101709","12","12",10,"1",10,"1"
"101709","13","13",10,"3",10,"3"
"101709","22","22",10,"1",10,"1"
"101709","37","37",10,"1",10,"1"
"101709","45","45",10,"1",10,"1"
"101709","47","47",10,"2",10,"2"
"101709","48","48",10,"1",10,"0"
"101709","58","999",10,"484",10,"451"
"101709","90","90",10,"5",10,"2"
"101709","98","98",10,"7",10,"0"
"101709","99","99",10,"496",10,"453"
"101736","1","1",10,"709",10,"402"
"101736","12","12",10,"1",10,"0"
"101736","28","28",10,"4",10,"1"
"101736","47","47",10,"29",10,"20"
"101736","57","57",10,"1",10,"0"
"101736","58","999",10,"744",10,"423"
"101736","99","99",10,"744",10,"423"
"101879","1","1",10,"755",10,"703"
"101879","6","6",10,"2",10,"1"
"101879","8","8",10,"1",10,"1"
"101879","12","12",10,"10",10,"10"
"101879","13","13",10,"4",10,"4"
"101879","17","17",10,"2",10,"2"
"101879","18","18",10,"2",10,"2"
"101879","19","19",10,"1",10,"1"
"101879","20","20",10,"1",10,"0"
"101879","21","21",10,"1",10,"1"
"101879","24","24",10,"1",10,"1"
"101879","27","27",10,"1",10,"1"
"101879","28","28",10,"25",10,"24"
"101879","29","29",10,"1",10,"1"
"101879","31","31",10,"1",10,"1"
"101879","37","37",10,"2",10,"1"
"101879","38","38",10,"1",10,"0"
"101879","39","39",10,"2",10,"2"
"101879","47","47",10,"78",10,"76"
"101879","48","48",10,"3",10,"3"
"101879","57","57",10,"1",10,"1"
"101879","58","999",10,"895",10,"836"
"101879","90","90",10,"87",10,"0"
"101879","99","99",10,"982",10,"836"
"101897","1","1",10,"406",10,"276"
"101897","13","13",10,"4",10,"4"
"101897","47","47",10,"1",10,"0"
"101897","57","57",10,"2",10,"2"
"101897","58","999",10,"413",10,"282"
"101897","99","99",10,"413",10,"282"
"101912","98","98",10,"410",13,"0"
"101912","99","99",10,"410",13,"0"
"101949","1","1",10,"285",10,"213"
"101949","12","12",10,"2",10,"2"
"101949","13","13",10,"1",10,"1"
"101949","28","28",10,"1",10,"0"
"101949","58","999",10,"289",10,"216"
"101949","98","98",10,"2",10,"0"
"101949","99","99",10,"291",10,"216"
"101958","98","98",10,"5",13,"0"
"101958","99","99",10,"5",13,"0"
"101994","1","1",10,"119",10,"69"
"101994","58","999",10,"119",10,"69"
"101994","99","99",10,"119",10,"69"
"102030","1","1",10,"677",10,"334"
"102030","12","12",10,"3",10,"3"
"102030","13","13",10,"1",10,"1"
"102030","28","28",10,"4",10,"2"
"102030","57","57",10,"4",10,"3"
"102030","58","999",10,"689",10,"343"
"102030","99","99",10,"689",10,"343"
"102049","1","1",10,"250",10,"238"
"102049","5","5",10,"5",10,"5"
"102049","6","6",10,"4",10,"4"
"102049","8","8",10,"2",10,"2"
"102049","9","9",10,"1",10,"1"
"102049","12","12",10,"65",10,"64"
"102049","13","13",10,"127",10,"125"
"102049","17","17",10,"5",10,"5"
"102049","18","18",10,"16",10,"16"
"102049","21","21",10,"12",10,"11"
"102049","22","22",10,"11",10,"11"
"102049","24","24",10,"1",10,"1"
"102049","26","26",10,"1",10,"1"
"102049","28","28",10,"20",10,"20"
"102049","29","29",10,"12",10,"11"
"102049","31","31",10,"1",10,"1"
"102049","34","34",10,"1",10,"1"
"102049","37","37",10,"11",10,"10"
"102049","38","38",10,"1",10,"1"
"102049","39","39",10,"6",10,"5"
"102049","42","42",10,"3",10,"3"
"102049","45","45",10,"9",10,"9"
"102049","46","46",10,"1",10,"1"
"102049","47","47",10,"106",10,"103"
"102049","48","48",10,"25",10,"24"
"102049","51","51",10,"1",10,"0"
"102049","53","53",10,"1",10,"1"
"102049","54","54",10,"1",10,"0"
"102049","55","55",10,"1",10,"1"
"102049","57","57",10,"1",10,"1"
"102049","58","999",10,"701",10,"676"
"102049","90","90",10,"1",10,"1"
"102049","99","99",10,"702",10,"677"
"102067","1","1",10,"1595",10,"866"
"102067","2","2",10,"1",10,"0"
"102067","6","6",10,"5",10,"0"
"102067","8","8",10,"1",10,"0"
"102067","12","12",10,"14",10,"4"
"102067","13","13",10,"17",10,"3"
"102067","15","15",10,"1",10,"0"
"102067","17","17",10,"3",10,"0"
"102067","18","18",10,"4",10,"0"
"102067","19","19",10,"1",10,"0"
"102067","20","20",10,"1",10,"0"
"102067","21","21",10,"5",10,"2"
"102067","22","22",10,"11",10,"4"
"102067","23","23",10,"1",10,"0"
"102067","24","24",10,"1",10,"0"
"102067","26","26",10,"5",10,"0"
"102067","28","28",10,"26",10,"6"
"102067","29","29",10,"1",10,"0"
"102067","30","30",10,"1",10,"0"
"102067","32","32",10,"1",10,"0"
"102067","35","35",10,"1",10,"0"
"102067","37","37",10,"3",10,"0"
"102067","41","41",10,"2",10,"0"
"102067","42","42",10,"1",10,"0"
"102067","45","45",10,"8",10,"0"
"102067","46","46",10,"2",10,"0"
"102067","47","47",10,"7",10,"3"
"102067","48","48",10,"4",10,"0"
"102067","51","51",10,"4",10,"2"
"102067","53","53",10,"1",10,"0"
"102067","55","55",10,"1",10,"0"
"102067","57","57",10,"12",10,"0"
"102067","58","999",10,"1741",10,"890"
"102067","99","99",10,"1741",10,"890"
"102076","1","1",10,"472",10,"354"
"102076","13","13",10,"6",10,"5"
"102076","18","18",10,"1",10,"1"
"102076","22","22",10,"1",10,"0"
"102076","39","39",10,"1",10,"1"
"102076","47","47",10,"1",10,"1"
"102076","58","999",10,"482",10,"362"
"102076","98","98",10,"2",10,"0"
"102076","99","99",10,"484",10,"362"
"102094","1","1",10,"1013",10,"866"
"102094","8","8",10,"2",10,"2"
"102094","12","12",10,"34",10,"32"
"102094","13","13",10,"7",10,"7"
"102094","17","17",10,"3",10,"3"
"102094","18","18",10,"4",10,"4"
"102094","19","19",10,"1",10,"0"
"102094","22","22",10,"3",10,"3"
"102094","26","26",10,"3",10,"3"
"102094","28","28",10,"98",10,"90"
"102094","30","30",10,"1",10,"1"
"102094","31","31",10,"1",10,"1"
"102094","37","37",10,"2",10,"2"
"102094","42","42",10,"2",10,"1"
"102094","45","45",10,"2",10,"2"
"102094","47","47",10,"2",10,"2"
"102094","48","48",10,"2",10,"2"
"102094","49","49",10,"1",10,"1"
"102094","51","51",10,"6",10,"5"
"102094","53","53",10,"1",10,"1"
"102094","58","999",10,"1188",10,"1028"
"102094","90","90",10,"70",10,"11"
"102094","99","99",10,"1258",10,"1039"
"102216","1","1",10,"16",10,"0"
"102216","13","13",10,"11",10,"0"
"102216","58","999",10,"27",10,"0"
"102216","99","99",10,"27",10,"0"
"102234","1","1",10,"89",10,"89"
"102234","4","4",10,"1",10,"1"
"102234","5","5",10,"1",10,"1"
"102234","6","6",10,"2",10,"2"
"102234","12","12",10,"20",10,"20"
"102234","13","13",10,"10",10,"10"
"102234","17","17",10,"6",10,"6"
"102234","20","20",10,"3",10,"3"
"102234","21","21",10,"2",10,"2"
"102234","22","22",10,"56",10,"56"
"102234","24","24",10,"3",10,"3"
"102234","25","25",10,"2",10,"2"
"102234","26","26",10,"1",10,"1"
"102234","27","27",10,"1",10,"1"
"102234","28","28",10,"18",10,"18"
"102234","29","29",10,"30",10,"30"
"102234","32","32",10,"1",10,"1"
"102234","34","34",10,"1",10,"1"
